"REF_DATE,""GEO"",""DGUID"",""Sex"",""Age group"",""Activity"",""Period of the week"",""Student response"",""UOM"",""UOM_ID"",""SCALAR_FACTOR"",""SCALAR_ID"",""VECTOR"",""COORDINATE"",""VALUE"",""STATUS"",""SYMBOL"",""TERMINATED"",""DECIMALS"""
"2002,""Poland"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29821814"",""25.2.2.2.2.7"",""3"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29821815"",""25.2.2.2.2.8"",""1"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29821816"",""25.2.2.2.2.9"",""2"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29821817"",""25.2.3.1.1.1"",""4"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29821818"",""25.2.3.1.1.2"",""7"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29821819"",""25.2.3.1.1.3"",""18"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29821820"",""25.2.3.1.1.4"",""26"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29821821"",""25.2.3.1.1.5"",""23"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29821822"",""25.2.3.1.1.6"",""13"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29821823"",""25.2.3.1.1.7"",""6"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29821824"",""25.2.3.1.1.8"",""1"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29821825"",""25.2.3.1.1.9"",""2"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29821826"",""25.2.3.1.2.1"",""2"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29821827"",""25.2.3.1.2.2"",""3"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29821828"",""25.2.3.1.2.3"",""8"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29821829"",""25.2.3.1.2.4"",""15"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29821830"",""25.2.3.1.2.5"",""18"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29821831"",""25.2.3.1.2.6"",""20"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29821832"",""25.2.3.1.2.7"",""16"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29821833"",""25.2.3.1.2.8"",""9"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29821834"",""25.2.3.1.2.9"",""9"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29821835"",""25.2.3.2.1.1"",""44"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29821836"",""25.2.3.2.1.2"",""17"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29821837"",""25.2.3.2.1.3"",""22"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29821838"",""25.2.3.2.1.4"",""11"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29821839"",""25.2.3.2.1.5"",""4"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29821840"",""25.2.3.2.1.6"",""1"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29821841"",""25.2.3.2.1.7"",""1"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29821842"",""25.2.3.2.1.8"",""0"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29821843"",""25.2.3.2.1.9"",""0"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29821844"",""25.2.3.2.2.1"",""47"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29821845"",""25.2.3.2.2.2"",""9"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29821846"",""25.2.3.2.2.3"",""13"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29821847"",""25.2.3.2.2.4"",""14"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29821848"",""25.2.3.2.2.5"",""7"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29821849"",""25.2.3.2.2.6"",""5"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29821850"",""25.2.3.2.2.7"",""3"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29821851"",""25.2.3.2.2.8"",""1"","""","""","""",""0"""
"2002,""Poland"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29821852"",""25.2.3.2.2.9"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823581"",""34.1.1.1.1.1"",""4"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823582"",""34.1.1.1.1.2"",""11"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823583"",""34.1.1.1.1.3"",""16"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823584"",""34.1.1.1.1.4"",""22"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823585"",""34.1.1.1.1.5"",""17"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823586"",""34.1.1.1.1.6"",""12"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823587"",""34.1.1.1.1.7"",""8"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823588"",""34.1.1.1.1.8"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823589"",""34.1.1.1.1.9"",""8"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823590"",""34.1.1.1.2.1"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823591"",""34.1.1.1.2.2"",""5"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823592"",""34.1.1.1.2.3"",""7"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823593"",""34.1.1.1.2.4"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823594"",""34.1.1.1.2.5"",""18"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823595"",""34.1.1.1.2.6"",""15"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823596"",""34.1.1.1.2.7"",""12"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823597"",""34.1.1.1.2.8"",""7"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823598"",""34.1.1.1.2.9"",""19"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823599"",""34.1.1.2.1.1"",""26"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823600"",""34.1.1.2.1.2"",""29"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823601"",""34.1.1.2.1.3"",""21"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823602"",""34.1.1.2.1.4"",""11"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823603"",""34.1.1.2.1.5"",""8"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823604"",""34.1.1.2.1.6"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823605"",""34.1.1.2.1.7"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823606"",""34.1.1.2.1.8"",""0"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823607"",""34.1.1.2.1.9"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823608"",""34.1.1.2.2.1"",""21"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823609"",""34.1.1.2.2.2"",""19"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823610"",""34.1.1.2.2.3"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823611"",""34.1.1.2.2.4"",""18"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823612"",""34.1.1.2.2.5"",""10"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823613"",""34.1.1.2.2.6"",""7"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823614"",""34.1.1.2.2.7"",""4"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823615"",""34.1.1.2.2.8"",""2"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823616"",""34.1.1.2.2.9"",""4"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823617"",""34.1.2.1.1.1"",""2"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823618"",""34.1.2.1.1.2"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823619"",""34.1.2.1.1.3"",""16"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823620"",""34.1.2.1.1.4"",""22"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823621"",""34.1.2.1.1.5"",""19"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823622"",""34.1.2.1.1.6"",""13"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823623"",""34.1.2.1.1.7"",""7"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823624"",""34.1.2.1.1.8"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823625"",""34.1.2.1.1.9"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823626"",""34.1.2.1.2.1"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823627"",""34.1.2.1.2.2"",""5"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823628"",""34.1.2.1.2.3"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823629"",""34.1.2.1.2.4"",""13"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823630"",""34.1.2.1.2.5"",""15"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823631"",""34.1.2.1.2.6"",""15"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823632"",""34.1.2.1.2.7"",""12"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823633"",""34.1.2.1.2.8"",""8"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823634"",""34.1.2.1.2.9"",""20"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823635"",""34.1.2.2.1.1"",""23"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823636"",""34.1.2.2.1.2"",""23"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823637"",""34.1.2.2.1.3"",""20"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823638"",""34.1.2.2.1.4"",""16"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823639"",""34.1.2.2.1.5"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823640"",""34.1.2.2.1.6"",""5"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823641"",""34.1.2.2.1.7"",""2"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823642"",""34.1.2.2.1.8"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823643"",""34.1.2.2.1.9"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823644"",""34.1.2.2.2.1"",""20"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823645"",""34.1.2.2.2.2"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823646"",""34.1.2.2.2.3"",""14"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823647"",""34.1.2.2.2.4"",""18"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823648"",""34.1.2.2.2.5"",""12"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823649"",""34.1.2.2.2.6"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823650"",""34.1.2.2.2.7"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823651"",""34.1.2.2.2.8"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""13 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823652"",""34.1.2.2.2.9"",""7"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823653"",""34.1.3.1.1.1"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823654"",""34.1.3.1.1.2"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823655"",""34.1.3.1.1.3"",""16"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823656"",""34.1.3.1.1.4"",""22"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823657"",""34.1.3.1.1.5"",""18"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823658"",""34.1.3.1.1.6"",""13"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823659"",""34.1.3.1.1.7"",""9"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823660"",""34.1.3.1.1.8"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823661"",""34.1.3.1.1.9"",""8"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823662"",""34.1.3.1.2.1"",""2"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823663"",""34.1.3.1.2.2"",""7"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823664"",""34.1.3.1.2.3"",""10"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823665"",""34.1.3.1.2.4"",""13"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823666"",""34.1.3.1.2.5"",""16"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823667"",""34.1.3.1.2.6"",""13"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823668"",""34.1.3.1.2.7"",""12"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823669"",""34.1.3.1.2.8"",""10"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823670"",""34.1.3.1.2.9"",""16"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29823671"",""34.1.3.2.1.1"",""18"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29823672"",""34.1.3.2.1.2"",""23"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29823673"",""34.1.3.2.1.3"",""22"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29823674"",""34.1.3.2.1.4"",""13"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29823675"",""34.1.3.2.1.5"",""11"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29823676"",""34.1.3.2.1.6"",""6"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29823677"",""34.1.3.2.1.7"",""3"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29823678"",""34.1.3.2.1.8"",""1"","""","""","""",""0"""
"2002,""United States"","""",""Males"",""15 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29823679"",""34.1.3.2.1.9"",""3"","""","""","""",""0"""
